conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,processed_text,spam_classification,confidence_score,spam_indicators,spam_reason,full_analysis
1960507443085013312,Wed Aug 27 00:59:33 +0000 2025,2,Interesting to see that the aft flap damage happened during the coast phase. Probably caused by the relight demo https://t.co/qTwmoAhhMq,1960507443085013312,https://pbs.twimg.com/media/GzUe2CwWUAAsTox.jpg,,en,,0,0,1,https://x.com/undefined/status/1960507443085013312,1331388048861491200,,Interesting to see that the aft flap damage happened during the coast phase. Probably caused by the relight demo https://t.co/qTwmoAhhMq,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet discusses a specific event related to aerospace, mentioning ""aft flap damage"" and ""relight demo"". It includes a link (t.co), but the context is clear and relevant to the topic, not a generic shortened URL often seen in spam. There's no excessive punctuation, all caps, request for personal information, or overly enticing language. The content appears to be a factual observation shared by an individual, not a mass-produced spam message.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet discusses a specific event related to aerospace, mentioning ""aft flap damage"" and ""relight demo"". It includes a link (t.co), but the context is clear and relevant to the topic, not a generic shortened URL often seen in spam. There's no excessive punctuation, all caps, request for personal information, or overly enticing language. The content appears to be a factual observation shared by an individual, not a mass-produced spam message."
1960163287385169925,Wed Aug 27 00:59:32 +0000 2025,0,@ButterflyW0325 @txtdrimedia @puanmaharani_ri Pdhl soekarno juga mau bubarin @dpr,1960507437515202797,,ButterflyW0325,in,,0,0,0,https://x.com/undefined/status/1960507437515202797,1485134346059419648,,@ButterflyW0325 @txtdrimedia @puanmaharani_ri Pdhl soekarno juga mau bubarin @dpr,Not Spam,1,['Percakapan normal/diskusi'],"The tweet appears to be a normal conversation or discussion involving multiple users (@ButterflyW0325, @txtdrimedia, @puanmaharani_ri) and a historical figure, Soekarno. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The content does not seem to be a promotion, clickbait, or unrealistic offers. Instead, it appears to reference a historical anecdote about Soekarno wanting to dissolve the People's Representative Council (DPR), indicating a normal exchange of information or opinion.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: Percakapan normal/diskusi
ALASAN: The tweet appears to be a normal conversation or discussion involving multiple users (@ButterflyW0325, @txtdrimedia, @puanmaharani_ri) and a historical figure, Soekarno. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The content does not seem to be a promotion, clickbait, or unrealistic offers. Instead, it appears to reference a historical anecdote about Soekarno wanting to dissolve the People's Representative Council (DPR), indicating a normal exchange of information or opinion."
1960507435199668636,Wed Aug 27 00:59:31 +0000 2025,1,Yours truly hasn't played a Trails game beyond the Jade Tower in her LIFE. I only tried the OG for a short time before I heard about a remake. I'm loving it so far though! Amazing demo I absolutely will be getting the full game. #TrailsintheSky1stChapter https://t.co/Vop3WgZX3S,1960507435199668636,https://pbs.twimg.com/media/GzUfHEya4AIdOcZ.jpg,,en,,0,0,0,https://x.com/undefined/status/1960507435199668636,1923378818720436224,,Yours truly hasn't played a Trails game beyond the Jade Tower in her LIFE. I only tried the OG for a short time before I heard about a remake. I'm loving it so far though! Amazing demo I absolutely will be getting the full game. #TrailsintheSky1stChapter https://t.co/Vop3WgZX3S,Not Spam,1,"['1. Percakapan normal/diskusi, 2. Sharing informasi faktual (pendapat tentang permainan), 3. Interaksi sosial normal (menyaring hashtag dan link)']","Tweet ini menunjukkan percakapan normal dan diskusi tentang permainan, yang tidak memiliki indikasi spam seperti promosi berlebihan, link pendek mencurigakan, atau meminta informasi pribadi. Pengguna hanya berbagi pendapat pribadi tentang permainan Trails dan menyaring hashtag dan link yang relevan dengan konten. Tidak ada tanda dari excessive punctuation, ALL CAPS, atau kata-kata spam umum. Mereka juga tidak meminta informasi pribadi atau menawarkan penawaran terlalu baik untuk menjadi kenyataan. Oleh karena itu, tweet ini diklasifikasikan sebagai bukan spam.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing informasi faktual (pendapat tentang permainan), 3. Interaksi sosial normal (menyaring hashtag dan link)
ALASAN: Tweet ini menunjukkan percakapan normal dan diskusi tentang permainan, yang tidak memiliki indikasi spam seperti promosi berlebihan, link pendek mencurigakan, atau meminta informasi pribadi. Pengguna hanya berbagi pendapat pribadi tentang permainan Trails dan menyaring hashtag dan link yang relevan dengan konten. Tidak ada tanda dari excessive punctuation, ALL CAPS, atau kata-kata spam umum. Mereka juga tidak meminta informasi pribadi atau menawarkan penawaran terlalu baik untuk menjadi kenyataan. Oleh karena itu, tweet ini diklasifikasikan sebagai bukan spam."
1960506639586414597,Wed Aug 27 00:59:26 +0000 2025,0,@IGN After playing the Trails in the Sky FC remake demo that s definitely my GOTY! The full game is coming out soon - very impressed with the demo! https://t.co/CDK93Q88ob,1960507414673052129,https://pbs.twimg.com/tweet_video_thumb/GzUfGbPWoAAaRBK.jpg,IGN,en,,0,0,0,https://x.com/undefined/status/1960507414673052129,762387610878799872,,@IGN After playing the Trails in the Sky FC remake demo that s definitely my GOTY! The full game is coming out soon - very impressed with the demo! https://t.co/CDK93Q88ob,Not Spam,10,"['1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual, 3. Interaksi sosial normal']","The tweet is a personal opinion shared on Twitter about a game demo, which aligns with indicator 2 (sharing news/factual information) as it discusses a game demo release. It also fits indicator 3 (normal social interaction) as it's a direct interaction with the @IGN account, expressing personal impressions. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The tweet does not contain any spam keywords or excessive promotion, making it classified as 'Not Spam'. The score of 10 reflects the high confidence in this classification, as it clearly adheres to the 'Not Spam' criteria without any indications of spam behavior.","KLASIFIKASI: Not Spam
SKOR: 10
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual, 3. Interaksi sosial normal
ALASAN: The tweet is a personal opinion shared on Twitter about a game demo, which aligns with indicator 2 (sharing news/factual information) as it discusses a game demo release. It also fits indicator 3 (normal social interaction) as it's a direct interaction with the @IGN account, expressing personal impressions. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The tweet does not contain any spam keywords or excessive promotion, making it classified as 'Not Spam'. The score of 10 reflects the high confidence in this classification, as it clearly adheres to the 'Not Spam' criteria without any indications of spam behavior."
1960507400722567536,Wed Aug 27 00:59:23 +0000 2025,1,'AS2R: Another Sonic 2 Remake' (2022) by JustJohn43 (Demo) A hand crafted re-imagining of 8-Bit Sonic 2 https://t.co/qn4e3LRokA https://t.co/4nhmHUdm3x,1960507400722567536,https://pbs.twimg.com/tweet_video_thumb/GzUfFnLXcAAhOay.jpg,,en,,0,0,0,https://x.com/undefined/status/1960507400722567536,1172785214218596352,,'AS2R: Another Sonic 2 Remake' (2022) by JustJohn43 (Demo) A hand crafted re-imagining of 8-Bit Sonic 2 https://t.co/qn4e3LRokA https://t.co/4nhmHUdm3x,Not Spam,1,"['1. URL/Link yang relevan (t.co, bit.ly tidak digunakan)']","Tweet ini tidak memenuhi kriteria spam. URL yang diberikan adalah link Twitter (t.co) yang lebih transparan daripada link pendek mencurigakan seperti bit.ly atau tinyurl. Link tersebut menunjukkan ke sebuah demo remake Sonic 2, yang memiliki konteks yang jelas dan relevan untuk penggemar video game. Tidak ada promosi berlebihan, excessive punctuation, ALL CAPS, meminta informasi pribadi, penawaran terlalu bagus untuk menjadi kenyataan, konten duplikat, clickbait extreme, promosi tanpa konteks yang relevan, atau kata spam umum. Tweet ini lebih disajikan sebagai pengumuman demo remake, yang dapat diklasifikasikan sebagai konten edukatif atau update status personal bagi penggemar video game. Oleh karena itu, tweet ini tidak diklasifikasikan sebagai spam.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. URL/Link yang relevan (t.co, bit.ly tidak digunakan)
ALASAN: Tweet ini tidak memenuhi kriteria spam. URL yang diberikan adalah link Twitter (t.co) yang lebih transparan daripada link pendek mencurigakan seperti bit.ly atau tinyurl. Link tersebut menunjukkan ke sebuah demo remake Sonic 2, yang memiliki konteks yang jelas dan relevan untuk penggemar video game. Tidak ada promosi berlebihan, excessive punctuation, ALL CAPS, meminta informasi pribadi, penawaran terlalu bagus untuk menjadi kenyataan, konten duplikat, clickbait extreme, promosi tanpa konteks yang relevan, atau kata spam umum. Tweet ini lebih disajikan sebagai pengumuman demo remake, yang dapat diklasifikasikan sebagai konten edukatif atau update status personal bagi penggemar video game. Oleh karena itu, tweet ini tidak diklasifikasikan sebagai spam."
1960246049831883166,Wed Aug 27 00:59:18 +0000 2025,0,@PngAdilnR4kyt Wowo hanya denger pembisiknya si wakil ketua dpr n si mayor wkwkwkkw,1960507381000917302,,PngAdilnR4kyt,in,,0,0,0,https://x.com/undefined/status/1960507381000917302,193559384,,@PngAdilnR4kyt Wowo hanya denger pembisiknya si wakil ketua dpr n si mayor wkwkwkkw,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet appears to be a casual conversation or commentary, specifically a humorous remark about a political figure. It does not contain any suspicious links, excessive punctuation, all caps, requests for personal information, unrealistic offers, duplicated content, extreme clickbait, irrelevant promotions, or common spam keywords. Therefore, it is classified as not spam with a high trust score of 1.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet appears to be a casual conversation or commentary, specifically a humorous remark about a political figure. It does not contain any suspicious links, excessive punctuation, all caps, requests for personal information, unrealistic offers, duplicated content, extreme clickbait, irrelevant promotions, or common spam keywords. Therefore, it is classified as not spam with a high trust score of 1."
1960507364811137317,Wed Aug 27 00:59:14 +0000 2025,1, PROMOTION Twitter : @Vlad_Shilenok The ambience of the Melted Time locations A playable demo is coming soon Follow on Steam: https://t.co/OY0fKHaLzI #GameDev #IndieGame #UE5 #Gaming #COMINGSOON https://t.co/KRkdLZhJUN,1960507364811137317,https://pbs.twimg.com/media/GzUfDpmXQAAnXW5.jpg,,en,,0,0,0,https://x.com/undefined/status/1960507364811137317,1316364843742453763,,PROMOTION Twitter : @Vlad_Shilenok The ambience of the Melted Time locations A playable demo is coming soon Follow on Steam: https://t.co/OY0fKHaLzI #GameDev #IndieGame #UE5 #Gaming #COMINGSOON https://t.co/KRkdLZhJUN,Spam,7,"['1, 2, 8']","1. URL/Link mencurigakan (bit.ly, tinyurl, link pendek tanpa konteks): The tweet contains a shortened link (https://t.co/OY0fKHaLzI and https://t.co/KRkdLZhJUN) without context, which is a common spam tactic to hide the actual destination.

2. Promosi berlebihan (kata-kata seperti ""GRATIS!"", ""MENANG!"", ""KLIK SEKARANG!""): The tweet heavily promotes a game demo with phrases like ""PROMOTION Twitter"" and ""COMING SOON,"" which can be seen as excessive self-promotion.

8. Clickbait extreme (""WAJIB TAHU!"", ""RAHASIA INI...""): The tweet uses the phrase ""COMING SOON,"" which, while not extreme, can be considered clickbait as it creates curiosity without providing specific details about the demo.

The tweet is classified as spam due to the presence of shortened links, excessive promotion, and clickbait elements. The score of 7 reflects a moderate level of spam characteristics, as it does not fully exhibit all criteria but still shows significant spam indicators.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1, 2, 8
ALASAN:

1. URL/Link mencurigakan (bit.ly, tinyurl, link pendek tanpa konteks): The tweet contains a shortened link (https://t.co/OY0fKHaLzI and https://t.co/KRkdLZhJUN) without context, which is a common spam tactic to hide the actual destination.

2. Promosi berlebihan (kata-kata seperti ""GRATIS!"", ""MENANG!"", ""KLIK SEKARANG!""): The tweet heavily promotes a game demo with phrases like ""PROMOTION Twitter"" and ""COMING SOON,"" which can be seen as excessive self-promotion.

8. Clickbait extreme (""WAJIB TAHU!"", ""RAHASIA INI...""): The tweet uses the phrase ""COMING SOON,"" which, while not extreme, can be considered clickbait as it creates curiosity without providing specific details about the demo.

The tweet is classified as spam due to the presence of shortened links, excessive promotion, and clickbait elements. The score of 7 reflects a moderate level of spam characteristics, as it does not fully exhibit all criteria but still shows significant spam indicators."
1960507351192277252,Wed Aug 27 00:59:11 +0000 2025,0,https://t.co/qRb5KrGDCV Terus beritahukan orang terdekat Muhammad MANUSIA BIADAB jika Ketua RT &amp; RW aktif mensosialisasikan azan &amp; ngaji brisik segera hilang yg berjilbab akan jauh berkurang salam AWW hilang tanpa ribut &amp; heboh Indonesia Bersatu dan Damai terwujud. @DPR_RI,1960507351192277252,,,in,,0,0,0,https://x.com/undefined/status/1960507351192277252,1856664733233147904,,https://t.co/qRb5KrGDCV Terus beritahukan orang terdekat Muhammad MANUSIA BIADAB jika Ketua RT &amp; RW aktif mensosialisasikan azan &amp; ngaji brisik segera hilang yg berjilbab akan jauh berkurang salam AWW hilang tanpa ribut &amp; heboh Indonesia Bersatu dan Damai terwujud. @DPR_RI,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet does not exhibit any of the typical spam indicators. It is a share of a news link with a commentary, discussing a local issue involving community leaders and religious practices. There are no excessive punctuation marks, all caps, or requests for personal information. The link provided (https://t.co/qRb5KrGDCV) appears to be a legitimate news source (presuming 't.co' is from Twitter), and the content seems to be a factual report or opinion on a community matter, rather than a promotional or misleading clickbait post. The tweet also doesn't contain any of the common spam keywords (MLM, instant investment, etc.). It appears to be a normal discussion or sharing of information, thus classified as 'Not Spam'.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet does not exhibit any of the typical spam indicators. It is a share of a news link with a commentary, discussing a local issue involving community leaders and religious practices. There are no excessive punctuation marks, all caps, or requests for personal information. The link provided (https://t.co/qRb5KrGDCV) appears to be a legitimate news source (presuming 't.co' is from Twitter), and the content seems to be a factual report or opinion on a community matter, rather than a promotional or misleading clickbait post. The tweet also doesn't contain any of the common spam keywords (MLM, instant investment, etc.). It appears to be a normal discussion or sharing of information, thus classified as 'Not Spam'."
1960507347693953274,Wed Aug 27 00:59:10 +0000 2025,0,Humanis Polisi Bagikan Air Pada Massa Aksi Unjuk Rasa di DPR https://t.co/mybiNEC1vp,1960507347693953274,,,in,,0,0,0,https://x.com/undefined/status/1960507347693953274,1562144329942323200,,Humanis Polisi Bagikan Air Pada Massa Aksi Unjuk Rasa di DPR https://t.co/mybiNEC1vp,Spam,7,"['1 (URL/Link mencurigakan), 8 (Clickbait extreme)']","The tweet contains a shortened URL (https://t.co/mybiNEC1vp) which is a common spam indicator as it obscures the actual destination. Additionally, the use of ""Aksi Unjuk Rasa"" (Protest Action) in conjunction with a call to action to click the link creates a clickbait scenario, encouraging users to click without clear context about the link's content. The tweet seems to promote an action (sharing water) without providing sufficient information about the event or the link's relevance, fitting the criteria for spam.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1 (URL/Link mencurigakan), 8 (Clickbait extreme)
ALASAN: The tweet contains a shortened URL (https://t.co/mybiNEC1vp) which is a common spam indicator as it obscures the actual destination. Additionally, the use of ""Aksi Unjuk Rasa"" (Protest Action) in conjunction with a call to action to click the link creates a clickbait scenario, encouraging users to click without clear context about the link's content. The tweet seems to promote an action (sharing water) without providing sufficient information about the event or the link's relevance, fitting the criteria for spam."
1950058980828397992,Wed Aug 27 00:59:10 +0000 2025,0,@grok @X @xai @SuperGrok @DPR_RI @dprdjawabarat @DinasKominfoKRW @StandUp_KRW @BeRadioKRW SS 21 Perbaikan Lingkungan. Tanpa mengurangi rasa hormat dan menyombongkan diri. Saya mohon kepada para pejabat kalau pengen Negara kita sejahtera tolong wujudkan semua aspirasi yang sudah saya buat. Mau tetap chaos kaya gini? 🇮🇩 https://t.co/KmzlgV6DBe,1960507345043382530,https://pbs.twimg.com/media/GzUfCU6a4AAkCxe.jpg,dangeramdani,in,,0,0,0,https://x.com/undefined/status/1960507345043382530,1571354292229148676,,@grok @X @xai @SuperGrok @DPR_RI @dprdjawabarat @DinasKominfoKRW @StandUp_KRW @BeRadioKRW SS 21 Perbaikan Lingkungan. Tanpa mengurangi rasa hormat dan menyombongkan diri. Saya mohon kepada para pejabat kalau pengen Negara kita sejahtera tolong wujudkan semua aspirasi yang sudah saya buat. Mau tetap chaos kaya gini? 🇮🇩 https://t.co/KmzlgV6DBe,Not Spam,1,"['1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual, 3. Opini pribadi yang wajar, 4. Konten edukatif']","The tweet does not meet the criteria for spam. It is a discussion (@grok, @X, etc.) sharing information about environmental improvement (SS 21 Perbaikan Lingkungan), which is a factual topic. The user expresses a personal opinion and makes a polite request to relevant authorities, demonstrating normal social interaction. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The tweet does not contain common spam keywords or excessive promotion. It is an educational and relevant update, hence classified as not spam with a high trust score of 1.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual, 3. Opini pribadi yang wajar, 4. Konten edukatif
ALASAN:

The tweet does not meet the criteria for spam. It is a discussion (@grok, @X, etc.) sharing information about environmental improvement (SS 21 Perbaikan Lingkungan), which is a factual topic. The user expresses a personal opinion and makes a polite request to relevant authorities, demonstrating normal social interaction. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The tweet does not contain common spam keywords or excessive promotion. It is an educational and relevant update, hence classified as not spam with a high trust score of 1."
1960507336339943927,Wed Aug 27 00:59:08 +0000 2025,1,Capcom mostra o gameplay da demo da Gamescom 2025 de Onimusha: Way of the Sword https://t.co/8PXDG0dTQf https://t.co/DegRB8cwly,1960507336339943927,https://pbs.twimg.com/media/GzUfB0xWEAAq2zn.jpg,,en,,0,0,0,https://x.com/undefined/status/1960507336339943927,35941382,,Capcom mostra o gameplay da demo da Gamescom 2025 de Onimusha: Way of the Sword https://t.co/8PXDG0dTQf https://t.co/DegRB8cwly,Not Spam,1,"['1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual']","Tweet ini tidak diklasifikasikan sebagai spam karena:

1. Percakapan normal/diskusi: Tweet ini menyampaikan informasi tentang gameplay demo dari game Onimusha: Way of the Sword. Ini adalah diskusi tentang permainan dan tidak memiliki tanda-tanda promosi berlebihan, meminta informasi pribadi, atau menggunakan kata-kata spam umum.

2. Sharing berita/informasi faktual: Tweet ini menyediakan tautan ke sumber resmi Capcom, yang menunjukkan bahwa informasi yang diberikan adalah fakta dan tidak seperti promosi yang tidak terverifikasi.

Tidak ada indikator dari kriteria spam yang terdapat dalam tweet ini. Tautan bit.ly dan tinyurl tidak terlihat, tidak ada kata-kata promosi berlebihan, tidak ada excessive punctuation, tidak ada kata di tulis dengan huruf besar, tidak ada permintaan informasi pribadi, dan tidak ada penawaran terlalu bagus untuk menjadi kenyataan. Jadi, tweet ini diklasifikasikan sebagai bukan spam.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual
ALASAN: Tweet ini tidak diklasifikasikan sebagai spam karena:

1. Percakapan normal/diskusi: Tweet ini menyampaikan informasi tentang gameplay demo dari game Onimusha: Way of the Sword. Ini adalah diskusi tentang permainan dan tidak memiliki tanda-tanda promosi berlebihan, meminta informasi pribadi, atau menggunakan kata-kata spam umum.

2. Sharing berita/informasi faktual: Tweet ini menyediakan tautan ke sumber resmi Capcom, yang menunjukkan bahwa informasi yang diberikan adalah fakta dan tidak seperti promosi yang tidak terverifikasi.

Tidak ada indikator dari kriteria spam yang terdapat dalam tweet ini. Tautan bit.ly dan tinyurl tidak terlihat, tidak ada kata-kata promosi berlebihan, tidak ada excessive punctuation, tidak ada kata di tulis dengan huruf besar, tidak ada permintaan informasi pribadi, dan tidak ada penawaran terlalu bagus untuk menjadi kenyataan. Jadi, tweet ini diklasifikasikan sebagai bukan spam."
1960132126205964358,Wed Aug 27 00:59:08 +0000 2025,0,@AirinDatangLagi narik pajak udah kayak kesetanan uangnya dihambur-hamburkan... ikn gak guna anggota dpr digaji besar....,1960507336306638978,,AirinDatangLagi,in,,0,0,0,https://x.com/undefined/status/1960507336306638978,1923688767531122689,,@AirinDatangLagi narik pajak udah kayak kesetanan uangnya dihambur-hamburkan... ikn gak guna anggota dpr digaji besar....,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet appears to be a normal conversation or discussion between two users (@AirinDatangLagi and the speaker), criticizing a public figure's spending habits. There are no indications of spam such as excessive punctuation, all caps, requests for personal information, or promotional language. The content seems to be an opinion shared between individuals, which aligns with the ""Opini pribadi yang wajar"" (reasonable personal opinion) criterion for not being spam.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet appears to be a normal conversation or discussion between two users (@AirinDatangLagi and the speaker), criticizing a public figure's spending habits. There are no indications of spam such as excessive punctuation, all caps, requests for personal information, or promotional language. The content seems to be an opinion shared between individuals, which aligns with the ""Opini pribadi yang wajar"" (reasonable personal opinion) criterion for not being spam."
1960399477229150576,Wed Aug 27 00:59:06 +0000 2025,0,@GoodRecom DPR skrang makan sumpah dan uang haram,1960507331558694913,,GoodRecom,in,,0,0,0,https://x.com/undefined/status/1960507331558694913,1095734222,,@GoodRecom DPR skrang makan sumpah dan uang haram,Spam,7,"['1 (Memuat kata-kata yang mencurigakan), 8 (Clickbait extreme)']","The tweet contains clickbait with the phrase ""makan sumpah dan uang haram,"" which is designed to entice clicks by implying scandalous or shocking content. It lacks context and does not provide any factual information or personal opinion, making it likely to be spam. The use of an accusatory statement without evidence also suggests a lack of credibility.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1 (Memuat kata-kata yang mencurigakan), 8 (Clickbait extreme)
ALASAN: The tweet contains clickbait with the phrase ""makan sumpah dan uang haram,"" which is designed to entice clicks by implying scandalous or shocking content. It lacks context and does not provide any factual information or personal opinion, making it likely to be spam. The use of an accusatory statement without evidence also suggests a lack of credibility."
1960309588231934225,Wed Aug 27 00:59:05 +0000 2025,0,@Opposisi6890 Banyak rakyat yang ikut donasi. Demi bubarin dpr kok,1960507326538113040,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1960507326538113040,1636291035377827840,,@Opposisi6890 Banyak rakyat yang ikut donasi. Demi bubarin dpr kok,Spam,7,"['1 (Politik/ideologi), 8 (Clickbait extreme)']","Tweet ini diklasifikasikan sebagai spam karena mengandung indikator politik/ideologi dan clickbait extreme. Indikator ini terdapat dalam frasa ""Demi bubarin DPR kok"", yang menunjukkan kepada kepentingan politik atau ideologi tertentu. Kata ""Demi"" dan ""bubarin"" sifatnya mendesak dan menunjukkan kepada tujuan politik.

Sebagai clickbait extreme, frasa ""Demi bubarin DPR kok"" menimbulkan pernyataan yang dramatis dan berpotensi untuk menarik perhatian tanpa memberikan konteks atau informasi yang cukup. Tweet ini tidak menyertakan URL, promosi berlebihan, atau tanda tangan lainnya yang biasanya menunjukkan spam, tetapi kedua indikator ini menciptakan kesan yang seperti spam.

Skor kepercayaan diberikan sebanyak 7 karena, secara keseluruhan, tweet ini memiliki unsur yang bisa disangkal sebagai upaya untuk menciptakan diskusi atau menarik perhatian pada isu politik, tetapi juga memiliki karakteristik yang biasa ditemukan dalam spam, seperti mendesakkan pernyataan dan gaya yang dramatis tanpa konteks yang lengkap.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1 (Politik/ideologi), 8 (Clickbait extreme)
ALASAN:

Tweet ini diklasifikasikan sebagai spam karena mengandung indikator politik/ideologi dan clickbait extreme. Indikator ini terdapat dalam frasa ""Demi bubarin DPR kok"", yang menunjukkan kepada kepentingan politik atau ideologi tertentu. Kata ""Demi"" dan ""bubarin"" sifatnya mendesak dan menunjukkan kepada tujuan politik.

Sebagai clickbait extreme, frasa ""Demi bubarin DPR kok"" menimbulkan pernyataan yang dramatis dan berpotensi untuk menarik perhatian tanpa memberikan konteks atau informasi yang cukup. Tweet ini tidak menyertakan URL, promosi berlebihan, atau tanda tangan lainnya yang biasanya menunjukkan spam, tetapi kedua indikator ini menciptakan kesan yang seperti spam.

Skor kepercayaan diberikan sebanyak 7 karena, secara keseluruhan, tweet ini memiliki unsur yang bisa disangkal sebagai upaya untuk menciptakan diskusi atau menarik perhatian pada isu politik, tetapi juga memiliki karakteristik yang biasa ditemukan dalam spam, seperti mendesakkan pernyataan dan gaya yang dramatis tanpa konteks yang lengkap."
1906869506049212809,Wed Aug 27 00:59:01 +0000 2025,0,@DPR_DGG Yes if you want to come in I can give you a shot and until September 20th to deliver it,1960507309013991612,,DPR_DGG,en,,0,0,0,https://x.com/undefined/status/1960507309013991612,1570897319977193473,,@DPR_DGG Yes if you want to come in I can give you a shot and until September 20th to deliver it,Spam,8,"['1, 4, 8']","1. Indikator ""Promosi terlalu bagus untuk menjadi kenyataan"" (Indikator 8): Tweet ini menawarkan sesuatu dengan kata ""shot"" dan ""deliver it"" tanpa konteks yang jelas tentang apa yang diberikan. Hal ini mungkin menunjukkan sebuah promosi yang tidak jelas atau tidak nyata.

4. Indikator ""Clickbait extreme"" (Indikator 8): Tweet ini menggunakan frasa ""if you want to come in"" tanpa konteks yang jelas, yang dapat dianggap sebagai bentuk clickbait untuk menarik perhatian dan mendorong pengunjung untuk membuat tindakan (misalnya, mengklik link yang tidak disebutkan).

8. Indikator ""Promosi tanpa konteks yang relevan"" (Indikator 8): Tweet ini menawarkan sesuatu tanpa konteks yang jelas tentang siapa penerima, apa yang diberikan, atau konteks yang relevan. Ini membuatnya tertuju dan kurang transparan, seperti promosi spam.

Dengan demikian, tweet ini diklasifikasikan sebagai spam karena menggunakan beberapa indikator yang menunjukkan tujuan promosi yang tidak jelas dan tidak transparan. Skor kepercayaan diberikan sekitar 8 karena, secara keseluruhan, tweet ini memiliki beberapa tanda dari spam seperti yang dideskripsikan.","KLASIFIKASI: Spam
SKOR: 8
INDIKATOR: 1, 4, 8
ALASAN:

1. Indikator ""Promosi terlalu bagus untuk menjadi kenyataan"" (Indikator 8): Tweet ini menawarkan sesuatu dengan kata ""shot"" dan ""deliver it"" tanpa konteks yang jelas tentang apa yang diberikan. Hal ini mungkin menunjukkan sebuah promosi yang tidak jelas atau tidak nyata.

4. Indikator ""Clickbait extreme"" (Indikator 8): Tweet ini menggunakan frasa ""if you want to come in"" tanpa konteks yang jelas, yang dapat dianggap sebagai bentuk clickbait untuk menarik perhatian dan mendorong pengunjung untuk membuat tindakan (misalnya, mengklik link yang tidak disebutkan).

8. Indikator ""Promosi tanpa konteks yang relevan"" (Indikator 8): Tweet ini menawarkan sesuatu tanpa konteks yang jelas tentang siapa penerima, apa yang diberikan, atau konteks yang relevan. Ini membuatnya tertuju dan kurang transparan, seperti promosi spam.

Dengan demikian, tweet ini diklasifikasikan sebagai spam karena menggunakan beberapa indikator yang menunjukkan tujuan promosi yang tidak jelas dan tidak transparan. Skor kepercayaan diberikan sekitar 8 karena, secara keseluruhan, tweet ini memiliki beberapa tanda dari spam seperti yang dideskripsikan."
